loan_id,customer_id,loan_amount,loan_date,loan_status,repayment_history,interest_rate,loan_purpose,collateral,default_risk
1143,496,389570,8/12/2021,Approved,2,11.69,Home Renovation,None,Low
1144,130,422010,8/18/2022,Defaulted,1,7.11,Business Expansion,Car,Low
1145,493,392370,11/19/2021,Closed,9,9.02,Home Renovation,House,Low
1146,695,336675,9/24/2022,Rejected,1,6.62,Medical,House,Low
1147,902,422885,2/13/2022,Approved,2,6.32,Education,Car,Low
1148,251,113415,11/17/2023,Approved,4,4.59,Business Expansion,House,Low
1149,469,36763,1/27/2023,Approved,10,6.73,Education,None,Medium
1150,80,337142,2/14/2020,Approved,1,9.88,Business Expansion,House,Medium
1151,907,297295,7/1/2022,Approved,6,9.51,Home Renovation,House,Low
1152,528,107314,10/17/2023,Approved,8,5.87,Business Expansion,Car,Low
1153,307,480061,4/4/2024,Rejected,10,10.47,Medical,House,High
1154,138,211894,10/5/2020,Closed,8,6.19,Medical,None,Low
1155,46,171917,12/21/2019,Closed,5,4.55,Medical,Car,Medium
1156,47,226646,11/28/2023,Approved,3,9.9,Education,None,Medium
1157,4,497872,2/1/2024,Rejected,4,4.29,Business Expansion,None,Low
1158,618,109907,3/22/2023,Approved,1,12.39,Home Renovation,House,Medium
1159,233,312320,2/3/2020,Closed,2,11.83,Medical,Car,Low
1160,361,161634,12/30/2022,Defaulted,10,11.58,Education,Car,Low
1161,253,201758,11/16/2020,Closed,9,7.94,Medical,Car,Low
1162,946,200646,5/28/2021,Defaulted,5,7.42,Education,None,High
1163,268,286083,11/28/2020,Closed,4,3.58,Business Expansion,House,Medium
1164,770,192347,11/12/2024,Approved,1,9.97,Medical,None,Medium
1165,795,134441,10/13/2022,Rejected,7,3.66,Education,Car,High
1166,224,54217,2/21/2021,Approved,6,5.34,Medical,Car,High
1167,633,183022,9/5/2020,Closed,9,5.26,Home Renovation,House,Medium
1168,955,291430,4/24/2021,Closed,9,12.36,Education,None,Low
1169,566,99977,5/31/2023,Approved,2,10,Medical,Car,High
1170,264,460480,2/1/2022,Approved,8,4.9,Home Renovation,None,Low
1171,395,465822,2/14/2022,Closed,6,9.72,Business Expansion,None,Medium
1172,159,306689,4/21/2022,Rejected,1,7.28,Business Expansion,Car,High
1173,802,374743,8/29/2020,Rejected,9,6.01,Business Expansion,House,Medium
1174,405,383295,4/15/2023,Closed,8,12.2,Business Expansion,House,High
1175,431,223462,5/24/2022,Closed,5,7.65,Business Expansion,House,Low
1176,272,422430,12/24/2021,Defaulted,6,5.11,Home Renovation,House,Low
1177,792,208517,6/2/2021,Rejected,7,4.74,Medical,Car,Medium
1178,858,122549,2/9/2023,Closed,8,8.71,Medical,Car,Medium
1179,848,29014,5/1/2022,Rejected,3,8.25,Business Expansion,Car,Low
1180,290,297828,12/15/2022,Defaulted,3,6.95,Medical,House,Low
1181,761,298661,9/29/2023,Closed,1,6.39,Education,House,Low
1182,272,481888,7/19/2021,Rejected,2,11.74,Education,Car,High
1183,977,75115,6/1/2021,Rejected,2,11.24,Medical,Car,Low
1184,989,171867,12/8/2023,Defaulted,10,5.37,Home Renovation,None,High
1185,571,337385,7/9/2023,Rejected,7,8.54,Home Renovation,House,Medium
1186,952,184494,12/14/2019,Approved,7,7.61,Home Renovation,Car,Low
1187,134,240255,12/12/2021,Defaulted,9,8.58,Medical,House,Low
1188,850,108516,10/28/2023,Approved,3,4,Education,Car,Low
1189,899,130627,5/13/2022,Approved,4,8.57,Education,Car,Low
1190,103,429386,6/9/2022,Rejected,2,7.3,Medical,Car,Medium
1191,6,241335,8/27/2021,Defaulted,10,9.49,Education,None,Medium
1192,312,113129,4/6/2020,Rejected,6,11.41,Education,House,Low
1193,166,451689,3/14/2022,Defaulted,7,10.94,Medical,None,High
1194,35,49018,11/29/2019,Approved,3,9.74,Education,None,High
1195,482,44766,5/24/2024,Closed,4,4.39,Business Expansion,None,Low
1196,902,460347,10/13/2020,Rejected,4,8.49,Business Expansion,House,High
1197,881,113140,1/16/2024,Defaulted,8,9.09,Medical,None,Low
1198,55,87579,9/21/2023,Closed,9,9.61,Home Renovation,House,Medium
1199,200,125415,8/10/2020,Defaulted,5,3.84,Medical,None,High
1200,629,287616,3/8/2021,Defaulted,10,10.13,Education,None,High
1201,898,274811,11/19/2022,Approved,3,7.48,Education,Car,Medium
1202,71,39570,1/21/2022,Defaulted,4,4.74,Business Expansion,None,Medium
1203,677,358513,4/6/2023,Defaulted,3,11.17,Education,House,Medium
1204,24,326241,8/1/2022,Approved,10,9.4,Medical,Car,Low
1205,880,209412,9/24/2020,Defaulted,9,11.59,Medical,None,High
1206,155,478081,12/1/2023,Closed,1,3.81,Home Renovation,House,Low
1207,874,51407,11/7/2024,Defaulted,2,7.31,Home Renovation,None,Medium
1208,674,434128,5/29/2023,Rejected,4,9.8,Education,None,Low
1209,118,297805,7/4/2022,Defaulted,9,6.06,Education,Car,Low
1210,863,447449,10/12/2022,Closed,1,11.01,Business Expansion,Car,Medium
1211,300,16617,3/27/2020,Defaulted,1,4.4,Medical,Car,Low
1212,588,430666,11/8/2021,Rejected,9,8.51,Business Expansion,Car,Medium
1213,218,180631,8/10/2023,Rejected,7,4.71,Home Renovation,Car,High
1214,235,301693,3/4/2023,Closed,1,6.52,Business Expansion,House,High
1215,682,47105,3/11/2020,Approved,10,7.95,Medical,Car,High
1216,85,154009,11/17/2020,Rejected,5,3.84,Medical,Car,High
1217,58,377692,5/7/2021,Approved,10,4.17,Business Expansion,Car,High
1218,835,195878,11/14/2022,Approved,2,9.82,Business Expansion,None,Low
1219,84,170730,8/30/2020,Rejected,3,10.07,Home Renovation,Car,High
1220,427,55707,11/25/2024,Closed,8,6.96,Business Expansion,Car,High
1221,16,404803,12/12/2020,Defaulted,8,11.8,Medical,House,Medium
1222,797,301247,5/2/2021,Approved,1,10.27,Business Expansion,Car,Medium
1223,936,184293,10/27/2022,Approved,1,7.86,Business Expansion,None,Medium
1224,280,416373,11/7/2020,Defaulted,2,12.42,Home Renovation,None,Low
1225,141,341535,10/11/2023,Approved,4,5.07,Business Expansion,None,Medium
1226,151,174189,9/17/2024,Defaulted,7,4,Medical,Car,Low
1227,148,317074,5/28/2023,Defaulted,2,9.09,Home Renovation,None,High
1228,299,304088,2/12/2020,Defaulted,7,3.97,Education,None,Low
1229,570,474940,11/21/2021,Closed,1,5.12,Business Expansion,House,Low
1230,670,217025,2/19/2024,Approved,3,3.94,Home Renovation,Car,Medium
1231,121,481701,12/4/2021,Closed,7,4.12,Home Renovation,Car,Medium
1232,343,50106,11/23/2020,Defaulted,2,6.36,Home Renovation,None,Low
1233,803,364541,6/6/2020,Defaulted,6,7.67,Medical,None,Medium
1234,105,414877,10/31/2021,Approved,5,8.66,Medical,Car,High
1235,762,474014,8/3/2023,Rejected,5,5.79,Education,House,High
1236,62,277793,12/27/2021,Closed,10,4.64,Business Expansion,House,Low
1237,73,444798,4/24/2023,Closed,10,4.04,Home Renovation,House,Medium
1238,743,146395,8/21/2021,Rejected,8,6.83,Education,None,Medium
1239,143,81274,11/14/2022,Rejected,4,4.46,Home Renovation,House,Low
1240,961,419340,12/4/2022,Rejected,4,5.77,Medical,House,Medium
1241,52,313365,4/27/2022,Rejected,1,5.35,Education,House,Medium
1242,971,439699,3/18/2024,Defaulted,8,8.1,Business Expansion,Car,Medium
1243,193,444813,3/23/2020,Defaulted,2,6.74,Medical,None,Medium
1244,719,93944,10/29/2021,Approved,5,10.09,Medical,House,Low
1245,556,450756,12/9/2022,Closed,6,5.36,Medical,None,Low
1246,643,202997,4/15/2024,Defaulted,4,8.19,Medical,None,High
1247,440,422806,11/7/2020,Closed,10,4.58,Education,Car,High
1248,991,253966,12/3/2020,Closed,1,11.44,Business Expansion,None,Low
1249,50,72589,12/24/2021,Defaulted,4,8.89,Education,None,High
1250,172,468723,3/20/2022,Closed,1,11.47,Business Expansion,House,High
1251,340,201637,12/22/2021,Defaulted,5,6.5,Home Renovation,None,Low
1252,560,389664,10/23/2021,Closed,10,8.75,Medical,Car,Medium
1253,231,476419,11/9/2021,Defaulted,6,7.19,Education,Car,High
1254,909,9169,7/6/2023,Approved,2,10.54,Education,Car,Low
1255,636,432959,7/7/2020,Closed,6,6.49,Business Expansion,House,Low
1256,883,33368,1/4/2020,Defaulted,1,11.88,Medical,None,High
1257,229,52064,7/8/2022,Defaulted,7,4.55,Medical,House,Low
1258,83,455138,12/3/2019,Approved,1,5.59,Business Expansion,None,Medium
1259,389,19186,3/3/2021,Defaulted,10,5.5,Medical,Car,Medium
1260,260,77471,9/17/2023,Defaulted,5,4.99,Medical,None,Low
1261,267,22388,4/8/2024,Approved,5,7.13,Home Renovation,House,Low
1262,436,239082,9/20/2020,Approved,4,5.74,Education,None,Low
1263,164,395243,12/2/2021,Rejected,5,6.92,Education,House,High
1264,241,293525,11/11/2021,Closed,2,11.94,Home Renovation,None,Medium
1265,881,123590,8/15/2024,Closed,1,12.04,Medical,None,Low
1266,798,40974,12/10/2022,Rejected,4,3.63,Business Expansion,House,High
1267,731,309884,3/17/2021,Rejected,4,6.72,Business Expansion,None,High
1268,251,282332,3/17/2024,Defaulted,7,9.7,Business Expansion,Car,Medium
1269,889,138555,8/16/2024,Approved,10,10.69,Home Renovation,House,High
1270,908,235052,7/29/2023,Defaulted,9,9.27,Education,House,High
1271,822,442464,10/5/2021,Rejected,4,12.31,Business Expansion,House,Low
1272,766,328614,3/24/2021,Rejected,6,12.14,Medical,House,Medium
1273,980,370448,4/21/2023,Approved,9,6.92,Medical,Car,Low
1274,665,476971,3/2/2023,Closed,10,11.82,Medical,House,High
1275,569,463089,3/28/2024,Rejected,7,11.11,Business Expansion,Car,Medium
1276,555,298844,9/6/2023,Closed,6,11.23,Home Renovation,House,Low
1277,317,291127,12/24/2023,Closed,7,12.37,Education,House,Low
1278,95,74785,10/25/2020,Defaulted,2,11.7,Education,House,Low
1279,960,103220,7/27/2023,Closed,1,11.54,Education,Car,Low
1280,670,153052,5/25/2023,Defaulted,7,10.5,Home Renovation,None,Low
1281,294,210983,10/27/2021,Rejected,8,6.81,Business Expansion,None,Low
1282,459,80291,2/14/2020,Closed,7,4.44,Medical,None,Medium
1283,512,125352,3/21/2020,Defaulted,6,10.08,Medical,House,Low
1284,432,39557,6/12/2024,Closed,4,5.88,Business Expansion,House,Medium
1285,814,145946,4/5/2022,Closed,3,6.3,Business Expansion,Car,Medium
1286,618,248206,8/13/2023,Closed,3,12.14,Medical,Car,Low
1287,476,130753,3/19/2021,Closed,5,10.49,Home Renovation,None,High
1288,203,53688,12/18/2020,Approved,8,4.58,Education,Car,Medium
1289,975,444433,4/7/2020,Closed,2,6.39,Business Expansion,House,Low
1290,51,111541,5/22/2021,Closed,3,9.83,Home Renovation,House,Low
1291,671,279313,10/13/2021,Closed,4,4.08,Medical,House,High
1292,471,215881,11/24/2022,Defaulted,5,4.22,Medical,Car,Medium
1293,128,121631,9/2/2020,Defaulted,10,5.97,Education,None,Low
1294,756,201070,9/3/2023,Closed,10,3.92,Home Renovation,House,High
1295,592,224829,12/5/2021,Defaulted,6,9.22,Medical,House,Low
1296,677,341144,10/10/2021,Approved,9,8.57,Education,Car,High
1297,32,349770,2/3/2023,Closed,2,8.05,Business Expansion,Car,High
1298,649,488129,12/3/2023,Approved,2,6.02,Medical,None,High
1299,759,307420,12/13/2022,Closed,3,8.09,Business Expansion,House,Medium
1300,865,106461,6/5/2022,Approved,5,6.38,Home Renovation,None,Medium
1301,896,122720,6/9/2020,Defaulted,1,4.23,Medical,Car,Medium
1302,961,56828,8/6/2023,Approved,7,7.22,Business Expansion,House,High
1303,544,343061,7/20/2022,Rejected,8,5.24,Home Renovation,Car,Medium
1304,959,463450,11/12/2024,Approved,1,8.65,Medical,Car,Low
1305,533,240186,1/4/2022,Defaulted,10,7.33,Home Renovation,Car,Medium
1306,515,96241,11/2/2023,Defaulted,3,7.71,Home Renovation,House,Medium
1307,636,344164,1/18/2021,Rejected,7,9.8,Education,House,High
1308,392,354719,9/15/2020,Defaulted,9,9.68,Home Renovation,None,High
1309,161,100095,8/13/2021,Approved,2,4.44,Medical,None,Medium
1310,511,321874,6/23/2022,Closed,1,6.02,Medical,Car,Low
1311,823,147259,5/25/2020,Rejected,7,4.82,Education,Car,Low
1312,306,79511,11/4/2023,Closed,5,4.64,Business Expansion,Car,Medium
1313,275,170421,6/14/2023,Defaulted,2,12.3,Medical,House,Medium
1314,862,155606,8/31/2023,Defaulted,2,7.62,Business Expansion,House,Low
1315,646,140666,5/14/2021,Rejected,4,5.36,Business Expansion,None,Low
1316,382,363739,7/7/2023,Defaulted,2,3.76,Medical,Car,Low
1317,658,140703,9/8/2020,Approved,5,12.41,Medical,None,Low
1318,767,230510,8/23/2024,Closed,4,9.56,Education,None,High
1319,890,234350,5/4/2022,Approved,4,12.45,Education,House,Low
1320,681,291728,5/2/2020,Defaulted,3,3.95,Education,None,Low
1321,363,68929,2/18/2021,Rejected,7,10.76,Medical,Car,Medium
1322,20,18445,11/7/2021,Rejected,7,9.47,Home Renovation,None,Medium
1323,404,59404,11/24/2022,Approved,1,10.9,Home Renovation,Car,Medium
1324,443,169642,9/2/2021,Closed,1,9.37,Education,Car,Low
1325,514,409835,9/23/2024,Rejected,3,4.4,Business Expansion,None,Low
1326,940,306017,4/18/2020,Approved,10,4.02,Business Expansion,Car,Medium
1327,662,412210,12/26/2020,Approved,8,3.77,Medical,None,Low
1328,259,117300,4/18/2021,Approved,3,10.69,Education,House,Low
1329,578,200800,7/22/2024,Defaulted,10,8.66,Home Renovation,None,Low
1330,861,482708,5/11/2022,Approved,4,4.1,Education,House,High
1331,297,22196,3/28/2021,Approved,5,8.16,Home Renovation,None,High
1332,577,362633,3/9/2024,Rejected,10,11.01,Home Renovation,Car,High
1333,619,432860,8/26/2021,Approved,3,7.82,Education,None,Medium
1334,468,368522,4/24/2023,Approved,2,7.42,Business Expansion,None,Low
1335,386,468273,11/5/2023,Defaulted,4,8.02,Education,Car,High
1336,897,176572,4/2/2022,Rejected,7,9.48,Medical,None,Low
1337,622,61944,6/3/2023,Approved,2,12.14,Home Renovation,Car,Low
1338,186,120566,6/2/2024,Closed,9,4.59,Business Expansion,None,Low
1339,639,7039,10/9/2020,Closed,9,12.09,Medical,Car,High
1340,128,14200,6/27/2023,Approved,6,9.82,Home Renovation,None,High
1341,196,8554,1/14/2023,Closed,2,4.43,Medical,None,Medium
1342,815,470792,1/2/2023,Rejected,8,10.16,Education,None,Medium
1343,561,395354,8/2/2023,Defaulted,1,3.79,Home Renovation,None,Low
1344,26,450269,12/16/2019,Rejected,10,12.35,Home Renovation,None,Medium
1345,102,392733,8/3/2024,Approved,2,11.46,Medical,House,Low
1346,422,162756,2/14/2021,Closed,7,5.51,Business Expansion,None,Low
1347,553,8667,6/23/2020,Rejected,9,6.31,Business Expansion,House,High
1348,508,154407,2/25/2020,Defaulted,8,5,Business Expansion,None,Medium
1349,128,456023,4/10/2024,Rejected,8,4.31,Business Expansion,Car,Medium
1350,277,225519,4/14/2020,Approved,8,12.39,Medical,Car,High
1351,412,226313,10/28/2023,Approved,9,10.28,Business Expansion,None,Low
1352,563,29614,10/31/2024,Rejected,10,5.42,Home Renovation,Car,Low
1353,26,264430,7/10/2020,Approved,4,4.08,Medical,House,Medium
1354,538,189581,9/17/2024,Approved,10,8.23,Medical,None,High
1355,103,166628,5/5/2020,Rejected,4,9.98,Medical,None,High
1356,167,68568,5/13/2023,Approved,4,8.94,Business Expansion,None,High
1357,654,96712,7/27/2023,Defaulted,3,5.62,Medical,None,Medium
1358,443,332846,2/2/2022,Closed,4,8.05,Medical,House,Low
1359,570,166967,10/2/2023,Approved,3,10.71,Education,Car,Low
1360,859,315670,11/8/2023,Approved,7,5.54,Business Expansion,House,Medium
1361,514,61290,8/31/2023,Defaulted,2,11.71,Home Renovation,House,Low
1362,189,454003,1/10/2021,Rejected,9,6,Business Expansion,Car,Medium
1363,755,415459,5/10/2023,Closed,10,3.57,Education,Car,High
1364,287,420396,2/19/2021,Rejected,4,10.58,Business Expansion,House,Low
1365,376,427860,11/6/2024,Closed,3,5.19,Business Expansion,None,High
1366,776,214597,6/16/2022,Closed,2,4.18,Education,None,Medium
1367,411,465392,8/24/2024,Approved,7,10.62,Home Renovation,House,Low
1368,413,143822,1/5/2024,Approved,6,11.81,Medical,Car,Medium
1369,115,254621,5/17/2021,Rejected,10,11.98,Medical,None,Medium
1370,224,417850,10/16/2021,Defaulted,9,11.61,Home Renovation,Car,Low
1371,944,136844,3/24/2024,Approved,1,11.83,Business Expansion,House,High
1372,580,481311,11/21/2023,Defaulted,2,4.6,Medical,House,Low
1373,275,246311,5/23/2021,Approved,5,4.3,Home Renovation,None,Low
1374,795,280027,10/10/2023,Closed,10,9.39,Business Expansion,House,Medium
1375,392,174882,11/24/2022,Approved,4,5.82,Home Renovation,None,Low
1376,305,310922,1/23/2023,Rejected,4,4.01,Education,Car,Medium
1377,287,339393,12/4/2021,Defaulted,3,5.09,Education,None,Medium
1378,478,442169,8/16/2020,Defaulted,10,9.58,Home Renovation,None,Low
1379,956,419330,8/8/2021,Rejected,10,9.12,Medical,House,Medium
1380,393,337988,1/18/2021,Defaulted,9,12.47,Home Renovation,House,High
1381,838,64980,6/26/2022,Rejected,1,8.76,Medical,None,Medium
1382,546,494084,8/31/2023,Defaulted,4,6.44,Education,House,High
1383,312,43631,11/19/2023,Approved,7,8.27,Medical,None,Medium
1384,549,66128,5/28/2021,Rejected,9,5.45,Medical,Car,Low
1385,766,176866,2/27/2020,Defaulted,3,12.19,Home Renovation,None,Medium
1386,378,319212,9/2/2021,Defaulted,3,9.18,Business Expansion,House,Low
1387,343,309128,7/8/2024,Closed,3,11.26,Education,None,High
1388,302,336440,2/22/2021,Approved,4,6.75,Medical,House,Low
1389,952,29065,10/28/2022,Approved,1,9.14,Education,None,High
1390,590,174658,3/5/2024,Closed,1,9.13,Medical,House,High
1391,857,167254,10/5/2022,Closed,8,5.67,Business Expansion,None,Low
1392,863,336659,3/3/2023,Approved,2,3.76,Home Renovation,House,High
1393,622,195554,9/26/2022,Closed,6,7.18,Medical,House,Low
1394,644,212913,8/6/2022,Closed,7,9.62,Home Renovation,Car,Low
1395,306,165555,10/22/2024,Approved,1,11.8,Home Renovation,None,Medium
1396,787,423243,5/11/2020,Defaulted,9,9.51,Business Expansion,Car,Low
1397,555,277600,12/21/2022,Rejected,7,9.96,Education,None,High
1398,550,384626,6/4/2023,Approved,5,8.42,Education,Car,Medium
1399,787,31181,10/13/2021,Approved,8,7.16,Education,Car,High
1400,171,126781,3/11/2023,Closed,10,6.4,Business Expansion,Car,High
1401,469,389255,9/25/2024,Approved,4,9.24,Education,House,Medium
1402,9,26389,7/18/2021,Approved,3,4.21,Education,None,Low
1403,774,82116,7/24/2023,Defaulted,10,10.87,Business Expansion,None,High
1404,28,483363,1/30/2020,Rejected,6,7.71,Home Renovation,None,Low
1405,302,270960,7/9/2021,Rejected,7,8.99,Education,None,Low
1406,268,395554,9/29/2023,Approved,10,11.5,Business Expansion,House,Low
1407,435,227882,3/29/2021,Rejected,4,11.1,Education,Car,Low
1408,321,107419,8/21/2024,Defaulted,7,4.17,Medical,Car,Low
1409,488,124113,6/8/2020,Approved,2,9.62,Education,Car,Medium
1410,911,83162,9/28/2023,Closed,2,7.96,Business Expansion,None,Low
1411,449,320504,1/6/2021,Closed,2,10.47,Medical,None,Low
1412,825,60050,1/15/2022,Defaulted,3,4.96,Home Renovation,Car,Medium
1413,588,382761,5/7/2023,Rejected,1,9.82,Home Renovation,House,Low
1414,663,82767,6/20/2024,Defaulted,10,9.04,Home Renovation,None,Low
1415,244,164481,1/8/2020,Rejected,5,10.92,Medical,None,High
1416,126,496197,5/3/2020,Defaulted,8,7.08,Home Renovation,None,Medium
1417,126,167051,4/15/2021,Approved,9,5.97,Medical,Car,Medium
1418,807,185978,3/28/2021,Approved,6,6,Home Renovation,None,Medium
1419,267,425278,8/1/2020,Approved,6,11.99,Medical,House,High
1420,37,78465,7/29/2021,Defaulted,3,10.53,Home Renovation,None,High
1421,192,185242,6/2/2023,Defaulted,2,12.07,Education,None,Low
1422,346,68119,9/18/2020,Approved,8,5.8,Education,House,Medium
1423,321,388356,12/29/2021,Approved,3,8.01,Education,House,Low
1424,642,78252,11/21/2024,Approved,1,6.53,Business Expansion,None,High
1425,906,192903,5/30/2023,Closed,8,4.77,Medical,None,Medium
1426,325,11000,1/19/2020,Approved,2,4.04,Home Renovation,Car,High
1427,110,217557,1/13/2020,Defaulted,7,4.73,Education,Car,Medium
1428,649,199241,7/17/2023,Approved,2,11.41,Business Expansion,None,Medium
1429,474,14977,12/26/2020,Approved,9,4.84,Business Expansion,Car,High
1430,717,96633,10/27/2022,Defaulted,6,4.62,Medical,House,Low
1431,402,337744,10/28/2021,Rejected,5,12.27,Education,House,Low
1432,420,409684,7/28/2023,Approved,4,9.56,Education,Car,Low
1433,469,205989,3/20/2022,Rejected,9,8.04,Business Expansion,Car,Low
1434,812,56880,3/14/2023,Defaulted,6,9.76,Home Renovation,House,High
1435,187,75716,5/3/2024,Rejected,8,12.48,Education,Car,Low
1436,565,323033,8/22/2021,Defaulted,8,8.39,Medical,House,High
1437,296,29491,3/2/2022,Approved,8,7.07,Business Expansion,None,Medium
